word	Frequency
мобы	159
мерка	159
мамки	159
мало	159
ледоход	159
культурологи	159
кубинец	159
координируется	159
колесит	159
клинит	159
кварт	159
иштар	159
ирен	159
интеррос	159
инкассация	159
индиец	159
зубик	159
заначка	159
дырокол	159
доры	159
дончане	159
дислоцируется	159
девочка-подросток	159
девизы	159
гумус	159
грейдер	159
гоу	159
головорезы	159
герцоги	159
гарфилд	159
выглядет	159
впитываются	159
ворчание	159
воронье	159
вовчик	159
вариативность	159
вай-фай	159
болг	159
бестии	159
безвкусица	159
аутлет	159
алупка	159
акит	159
агитатор	159
автозагар	159
август-сентябрь	159
январь-февраль	158
юнкера	158
эспандер	158
экскреция	158
шифрует	158
чернушка	158
хлорида	158
хасиды	158
фельетон	158
урюк	158
уник	158
умиротворенность	158
улан-батор	158
ублажает	158
трекеры	158
токены	158
тиб	158
террорист-смертник	158
таг	158
сурки	158
спондилоартроз	158
спелеологи	158
спайс	158
соотечественницы	158
симулирует	158
святыхъ	158
саентология	158
русофоб	158
рифмуется	158
пускатель	158
простейшие	158
проклятья	158
проектът	158
привнесение	158
преисподняя	158
